step	semantic_branch_name	runtime_name	env_name	should_we_do_it
INSTALL_DEPENDENCIES	release	ci	devops	False
INSTALL_DEPENDENCIES	release	ci	sbx	False
INSTALL_DEPENDENCIES	release	ci	tst	False
INSTALL_DEPENDENCIES	release	ci	stg	False
INSTALL_DEPENDENCIES	release	ci	prd	False
INSTALL_DEPENDENCIES	cleanup	local	devops	False
INSTALL_DEPENDENCIES	cleanup	local	sbx	False
INSTALL_DEPENDENCIES	cleanup	local	tst	False
INSTALL_DEPENDENCIES	cleanup	local	stg	False
INSTALL_DEPENDENCIES	cleanup	local	prd	False
INSTALL_DEPENDENCIES	cleanup	ci	devops	False
INSTALL_DEPENDENCIES	cleanup	ci	sbx	False
INSTALL_DEPENDENCIES	cleanup	ci	tst	False
INSTALL_DEPENDENCIES	cleanup	ci	stg	False
INSTALL_DEPENDENCIES	cleanup	ci	prd	False
DEPLOY_CONFIG	main	local	devops	False
DEPLOY_CONFIG	main	local	sbx	False
DEPLOY_CONFIG	main	local	tst	False
DEPLOY_CONFIG	main	local	stg	False
DEPLOY_CONFIG	main	local	prd	False
DEPLOY_CONFIG	main	ci	devops	False
DEPLOY_CONFIG	main	ci	sbx	False
DEPLOY_CONFIG	main	ci	tst	False
DEPLOY_CONFIG	main	ci	stg	False
DEPLOY_CONFIG	main	ci	prd	False
DEPLOY_CONFIG	feature	local	devops	False
DEPLOY_CONFIG	feature	local	sbx	False
DEPLOY_CONFIG	feature	local	tst	False
DEPLOY_CONFIG	feature	local	stg	False
DEPLOY_CONFIG	feature	local	prd	False
DEPLOY_CONFIG	feature	ci	devops	False
DEPLOY_CONFIG	feature	ci	sbx	False
DEPLOY_CONFIG	feature	ci	tst	False
DEPLOY_CONFIG	feature	ci	stg	False
DEPLOY_CONFIG	feature	ci	prd	False
DEPLOY_CONFIG	fix	local	devops	False
DEPLOY_CONFIG	fix	local	sbx	False
DEPLOY_CONFIG	fix	local	tst	False
DEPLOY_CONFIG	fix	local	stg	False
DEPLOY_CONFIG	fix	local	prd	False
DEPLOY_CONFIG	fix	ci	devops	False
DEPLOY_CONFIG	fix	ci	sbx	False
DEPLOY_CONFIG	fix	ci	tst	False
DEPLOY_CONFIG	fix	ci	stg	False
DEPLOY_CONFIG	fix	ci	prd	False
DEPLOY_CONFIG	doc	local	devops	False
DEPLOY_CONFIG	doc	local	sbx	False
DEPLOY_CONFIG	doc	local	tst	False
DEPLOY_CONFIG	doc	local	stg	False
DEPLOY_CONFIG	doc	local	prd	False
DEPLOY_CONFIG	doc	ci	devops	False
DEPLOY_CONFIG	doc	ci	sbx	False
DEPLOY_CONFIG	doc	ci	tst	False
DEPLOY_CONFIG	doc	ci	stg	False
DEPLOY_CONFIG	doc	ci	prd	False
DEPLOY_CONFIG	app	local	devops	False
DEPLOY_CONFIG	app	local	sbx	False
DEPLOY_CONFIG	app	local	tst	False
DEPLOY_CONFIG	app	local	stg	False
DEPLOY_CONFIG	app	local	prd	False
DEPLOY_CONFIG	app	ci	devops	False
DEPLOY_CONFIG	app	ci	sbx	False
DEPLOY_CONFIG	app	ci	tst	False
DEPLOY_CONFIG	app	ci	stg	False
DEPLOY_CONFIG	app	ci	prd	False
DEPLOY_CONFIG	release	local	devops	False
DEPLOY_CONFIG	release	local	sbx	False
DEPLOY_CONFIG	release	local	tst	False
DEPLOY_CONFIG	release	local	stg	False
DEPLOY_CONFIG	release	local	prd	False
DEPLOY_CONFIG	release	ci	devops	False
DEPLOY_CONFIG	release	ci	sbx	False
DEPLOY_CONFIG	release	ci	tst	False
DEPLOY_CONFIG	release	ci	stg	False
DEPLOY_CONFIG	release	ci	prd	False
DEPLOY_CONFIG	cleanup	local	devops	False
DEPLOY_CONFIG	cleanup	local	sbx	False
DEPLOY_CONFIG	cleanup	local	tst	False
DEPLOY_CONFIG	cleanup	local	stg	False
DEPLOY_CONFIG	cleanup	local	prd	False
DEPLOY_CONFIG	cleanup	ci	devops	False
DEPLOY_CONFIG	cleanup	ci	sbx	False
DEPLOY_CONFIG	cleanup	ci	tst	False
DEPLOY_CONFIG	cleanup	ci	stg	False
DEPLOY_CONFIG	cleanup	ci	prd	False
RUN_CODE_COVERAGE_TEST	main	local	devops	False
RUN_CODE_COVERAGE_TEST	main	local	sbx	False
RUN_CODE_COVERAGE_TEST	main	local	tst	False
RUN_CODE_COVERAGE_TEST	main	local	stg	False
RUN_CODE_COVERAGE_TEST	main	local	prd	False
RUN_CODE_COVERAGE_TEST	main	ci	devops	False
RUN_CODE_COVERAGE_TEST	main	ci	sbx	False
RUN_CODE_COVERAGE_TEST	main	ci	tst	False
RUN_CODE_COVERAGE_TEST	main	ci	stg	False
RUN_CODE_COVERAGE_TEST	main	ci	prd	False
RUN_CODE_COVERAGE_TEST	feature	local	devops	False
RUN_CODE_COVERAGE_TEST	feature	local	sbx	False
RUN_CODE_COVERAGE_TEST	feature	local	tst	False
RUN_CODE_COVERAGE_TEST	feature	local	stg	False
RUN_CODE_COVERAGE_TEST	feature	local	prd	False
RUN_CODE_COVERAGE_TEST	feature	ci	devops	False
RUN_CODE_COVERAGE_TEST	feature	ci	sbx	False
RUN_CODE_COVERAGE_TEST	feature	ci	tst	False
RUN_CODE_COVERAGE_TEST	feature	ci	stg	False
RUN_CODE_COVERAGE_TEST	feature	ci	prd	False
RUN_CODE_COVERAGE_TEST	fix	local	devops	False
RUN_CODE_COVERAGE_TEST	fix	local	sbx	False
RUN_CODE_COVERAGE_TEST	fix	local	tst	False
RUN_CODE_COVERAGE_TEST	fix	local	stg	False
RUN_CODE_COVERAGE_TEST	fix	local	prd	False
RUN_CODE_COVERAGE_TEST	fix	ci	devops	False
RUN_CODE_COVERAGE_TEST	fix	ci	sbx	False
RUN_CODE_COVERAGE_TEST	fix	ci	tst	False
RUN_CODE_COVERAGE_TEST	fix	ci	stg	False
RUN_CODE_COVERAGE_TEST	fix	ci	prd	False
RUN_CODE_COVERAGE_TEST	doc	local	devops	False
RUN_CODE_COVERAGE_TEST	doc	local	sbx	False
RUN_CODE_COVERAGE_TEST	doc	local	tst	False
RUN_CODE_COVERAGE_TEST	doc	local	stg	False
RUN_CODE_COVERAGE_TEST	doc	local	prd	False
RUN_CODE_COVERAGE_TEST	doc	ci	devops	False
RUN_CODE_COVERAGE_TEST	doc	ci	sbx	False
RUN_CODE_COVERAGE_TEST	doc	ci	tst	False
RUN_CODE_COVERAGE_TEST	doc	ci	stg	False
RUN_CODE_COVERAGE_TEST	doc	ci	prd	False
RUN_CODE_COVERAGE_TEST	app	local	devops	False
RUN_CODE_COVERAGE_TEST	app	local	sbx	False
RUN_CODE_COVERAGE_TEST	app	local	tst	False
RUN_CODE_COVERAGE_TEST	app	local	stg	False
RUN_CODE_COVERAGE_TEST	app	local	prd	False
RUN_CODE_COVERAGE_TEST	app	ci	devops	False
RUN_CODE_COVERAGE_TEST	app	ci	sbx	False
RUN_CODE_COVERAGE_TEST	app	ci	tst	False
RUN_CODE_COVERAGE_TEST	app	ci	stg	False
RUN_CODE_COVERAGE_TEST	app	ci	prd	False
RUN_CODE_COVERAGE_TEST	release	local	devops	False
RUN_CODE_COVERAGE_TEST	release	local	sbx	False
RUN_CODE_COVERAGE_TEST	release	local	tst	False
RUN_CODE_COVERAGE_TEST	release	local	stg	False
RUN_CODE_COVERAGE_TEST	release	local	prd	False
RUN_CODE_COVERAGE_TEST	release	ci	devops	False
RUN_CODE_COVERAGE_TEST	release	ci	sbx	False
RUN_CODE_COVERAGE_TEST	release	ci	tst	False
RUN_CODE_COVERAGE_TEST	release	ci	stg	False
RUN_CODE_COVERAGE_TEST	release	ci	prd	False
RUN_CODE_COVERAGE_TEST	cleanup	local	devops	False
RUN_CODE_COVERAGE_TEST	cleanup	local	sbx	False
RUN_CODE_COVERAGE_TEST	cleanup	local	tst	False
RUN_CODE_COVERAGE_TEST	cleanup	local	stg	False
RUN_CODE_COVERAGE_TEST	cleanup	local	prd	False
RUN_CODE_COVERAGE_TEST	cleanup	ci	devops	False
RUN_CODE_COVERAGE_TEST	cleanup	ci	sbx	False
RUN_CODE_COVERAGE_TEST	cleanup	ci	tst	False
RUN_CODE_COVERAGE_TEST	cleanup	ci	stg	False
RUN_CODE_COVERAGE_TEST	cleanup	ci	prd	False
BUILD_DOCUMENTATION	main	local	devops	False
BUILD_DOCUMENTATION	main	local	sbx	False
BUILD_DOCUMENTATION	main	local	tst	False
BUILD_DOCUMENTATION	main	local	stg	False
BUILD_DOCUMENTATION	main	local	prd	False
BUILD_DOCUMENTATION	main	ci	devops	False
BUILD_DOCUMENTATION	main	ci	sbx	False
BUILD_DOCUMENTATION	main	ci	tst	False
BUILD_DOCUMENTATION	main	ci	stg	False
BUILD_DOCUMENTATION	main	ci	prd	False
BUILD_DOCUMENTATION	feature	local	devops	False
BUILD_DOCUMENTATION	feature	local	sbx	False
BUILD_DOCUMENTATION	feature	local	tst	False
BUILD_DOCUMENTATION	feature	local	stg	False
BUILD_DOCUMENTATION	feature	local	prd	False
BUILD_DOCUMENTATION	feature	ci	devops	False
BUILD_DOCUMENTATION	feature	ci	sbx	False
BUILD_DOCUMENTATION	feature	ci	tst	False
BUILD_DOCUMENTATION	feature	ci	stg	False
BUILD_DOCUMENTATION	feature	ci	prd	False
BUILD_DOCUMENTATION	fix	local	devops	False
BUILD_DOCUMENTATION	fix	local	sbx	False
BUILD_DOCUMENTATION	fix	local	tst	False
BUILD_DOCUMENTATION	fix	local	stg	False
BUILD_DOCUMENTATION	fix	local	prd	False
BUILD_DOCUMENTATION	fix	ci	devops	False
BUILD_DOCUMENTATION	fix	ci	sbx	False
BUILD_DOCUMENTATION	fix	ci	tst	False
BUILD_DOCUMENTATION	fix	ci	stg	False
BUILD_DOCUMENTATION	fix	ci	prd	False
BUILD_DOCUMENTATION	doc	local	devops	False
BUILD_DOCUMENTATION	doc	local	sbx	False
BUILD_DOCUMENTATION	doc	local	tst	False
BUILD_DOCUMENTATION	doc	local	stg	False
BUILD_DOCUMENTATION	doc	local	prd	False
BUILD_DOCUMENTATION	doc	ci	devops	False
BUILD_DOCUMENTATION	doc	ci	sbx	False
BUILD_DOCUMENTATION	doc	ci	tst	False
BUILD_DOCUMENTATION	doc	ci	stg	False
BUILD_DOCUMENTATION	doc	ci	prd	False
BUILD_DOCUMENTATION	app	local	devops	False
BUILD_DOCUMENTATION	app	local	sbx	False
BUILD_DOCUMENTATION	app	local	tst	False
BUILD_DOCUMENTATION	app	local	stg	False
BUILD_DOCUMENTATION	app	local	prd	False
BUILD_DOCUMENTATION	app	ci	devops	False
BUILD_DOCUMENTATION	app	ci	sbx	False
BUILD_DOCUMENTATION	app	ci	tst	False
BUILD_DOCUMENTATION	app	ci	stg	False
BUILD_DOCUMENTATION	app	ci	prd	False
BUILD_DOCUMENTATION	release	local	devops	False
BUILD_DOCUMENTATION	release	local	sbx	False
BUILD_DOCUMENTATION	release	local	tst	False
BUILD_DOCUMENTATION	release	local	stg	False
BUILD_DOCUMENTATION	release	local	prd	False
BUILD_DOCUMENTATION	release	ci	devops	False
BUILD_DOCUMENTATION	release	ci	sbx	False
BUILD_DOCUMENTATION	release	ci	tst	False
BUILD_DOCUMENTATION	release	ci	stg	False
BUILD_DOCUMENTATION	release	ci	prd	False
BUILD_DOCUMENTATION	cleanup	local	devops	False
BUILD_DOCUMENTATION	cleanup	local	sbx	False
BUILD_DOCUMENTATION	cleanup	local	tst	False
BUILD_DOCUMENTATION	cleanup	local	stg	False
BUILD_DOCUMENTATION	cleanup	local	prd	False
BUILD_DOCUMENTATION	cleanup	ci	devops	False
BUILD_DOCUMENTATION	cleanup	ci	sbx	False
BUILD_DOCUMENTATION	cleanup	ci	tst	False
BUILD_DOCUMENTATION	cleanup	ci	stg	False
BUILD_DOCUMENTATION	cleanup	ci	prd	False
UPDATE_DOCUMENTATION	main	local	devops	False
UPDATE_DOCUMENTATION	main	local	sbx	False
UPDATE_DOCUMENTATION	main	local	tst	False
UPDATE_DOCUMENTATION	main	local	stg	False
UPDATE_DOCUMENTATION	main	local	prd	False
UPDATE_DOCUMENTATION	main	ci	devops	False
UPDATE_DOCUMENTATION	main	ci	sbx	False
UPDATE_DOCUMENTATION	main	ci	tst	False
UPDATE_DOCUMENTATION	main	ci	stg	False
UPDATE_DOCUMENTATION	main	ci	prd	False
UPDATE_DOCUMENTATION	feature	local	devops	False
UPDATE_DOCUMENTATION	feature	local	sbx	False
UPDATE_DOCUMENTATION	feature	local	tst	False
UPDATE_DOCUMENTATION	feature	local	stg	False
UPDATE_DOCUMENTATION	feature	local	prd	False
UPDATE_DOCUMENTATION	feature	ci	devops	False
UPDATE_DOCUMENTATION	feature	ci	sbx	False
UPDATE_DOCUMENTATION	feature	ci	tst	False
UPDATE_DOCUMENTATION	feature	ci	stg	False
UPDATE_DOCUMENTATION	feature	ci	prd	False
UPDATE_DOCUMENTATION	fix	local	devops	False
UPDATE_DOCUMENTATION	fix	local	sbx	False
UPDATE_DOCUMENTATION	fix	local	tst	False
UPDATE_DOCUMENTATION	fix	local	stg	False
UPDATE_DOCUMENTATION	fix	local	prd	False
UPDATE_DOCUMENTATION	fix	ci	devops	False
UPDATE_DOCUMENTATION	fix	ci	sbx	False
UPDATE_DOCUMENTATION	fix	ci	tst	False
UPDATE_DOCUMENTATION	fix	ci	stg	False
UPDATE_DOCUMENTATION	fix	ci	prd	False
UPDATE_DOCUMENTATION	doc	local	devops	False
UPDATE_DOCUMENTATION	doc	local	sbx	False
UPDATE_DOCUMENTATION	doc	local	tst	False
UPDATE_DOCUMENTATION	doc	local	stg	False
UPDATE_DOCUMENTATION	doc	local	prd	False
UPDATE_DOCUMENTATION	doc	ci	devops	False
UPDATE_DOCUMENTATION	doc	ci	sbx	False
UPDATE_DOCUMENTATION	doc	ci	tst	False
UPDATE_DOCUMENTATION	doc	ci	stg	False
UPDATE_DOCUMENTATION	doc	ci	prd	False
UPDATE_DOCUMENTATION	app	local	devops	False
UPDATE_DOCUMENTATION	app	local	sbx	False
UPDATE_DOCUMENTATION	app	local	tst	False
UPDATE_DOCUMENTATION	app	local	stg	False
UPDATE_DOCUMENTATION	app	local	prd	False
UPDATE_DOCUMENTATION	app	ci	devops	False
UPDATE_DOCUMENTATION	app	ci	sbx	False
UPDATE_DOCUMENTATION	app	ci	tst	False
UPDATE_DOCUMENTATION	app	ci	stg	False
UPDATE_DOCUMENTATION	app	ci	prd	False
UPDATE_DOCUMENTATION	release	local	devops	False
UPDATE_DOCUMENTATION	release	local	sbx	False
UPDATE_DOCUMENTATION	release	local	tst	False
UPDATE_DOCUMENTATION	release	local	stg	False
UPDATE_DOCUMENTATION	release	local	prd	False
UPDATE_DOCUMENTATION	release	ci	devops	False
UPDATE_DOCUMENTATION	release	ci	sbx	False
