step	semantic_branch_name	runtime_name	env_name	should_we_do_it
RUN_INTEGRATION_TEST	cleanup	local	tst	
RUN_INTEGRATION_TEST	cleanup	local	stg	
RUN_INTEGRATION_TEST	cleanup	local	prd	
RUN_INTEGRATION_TEST	cleanup	ci	devops	
RUN_INTEGRATION_TEST	cleanup	ci	sbx	
RUN_INTEGRATION_TEST	cleanup	ci	tst	
RUN_INTEGRATION_TEST	cleanup	ci	stg	
RUN_INTEGRATION_TEST	cleanup	ci	prd	
CREATE_ARTIFACT_SNAPSHOT	main	local	devops	
CREATE_ARTIFACT_SNAPSHOT	main	local	sbx	
CREATE_ARTIFACT_SNAPSHOT	main	local	tst	
CREATE_ARTIFACT_SNAPSHOT	main	local	stg	
CREATE_ARTIFACT_SNAPSHOT	main	local	prd	
CREATE_ARTIFACT_SNAPSHOT	main	ci	devops	
CREATE_ARTIFACT_SNAPSHOT	main	ci	sbx	
CREATE_ARTIFACT_SNAPSHOT	main	ci	tst	
CREATE_ARTIFACT_SNAPSHOT	main	ci	stg	
CREATE_ARTIFACT_SNAPSHOT	main	ci	prd	
CREATE_ARTIFACT_SNAPSHOT	feature	local	devops	
CREATE_ARTIFACT_SNAPSHOT	feature	local	sbx	
CREATE_ARTIFACT_SNAPSHOT	feature	local	tst	
CREATE_ARTIFACT_SNAPSHOT	feature	local	stg	
CREATE_ARTIFACT_SNAPSHOT	feature	local	prd	
CREATE_ARTIFACT_SNAPSHOT	feature	ci	devops	
CREATE_ARTIFACT_SNAPSHOT	feature	ci	sbx	
CREATE_ARTIFACT_SNAPSHOT	feature	ci	tst	
CREATE_ARTIFACT_SNAPSHOT	feature	ci	stg	
CREATE_ARTIFACT_SNAPSHOT	feature	ci	prd	
CREATE_ARTIFACT_SNAPSHOT	fix	local	devops	
CREATE_ARTIFACT_SNAPSHOT	fix	local	sbx	
CREATE_ARTIFACT_SNAPSHOT	fix	local	tst	
CREATE_ARTIFACT_SNAPSHOT	fix	local	stg	
CREATE_ARTIFACT_SNAPSHOT	fix	local	prd	
CREATE_ARTIFACT_SNAPSHOT	fix	ci	devops	
CREATE_ARTIFACT_SNAPSHOT	fix	ci	sbx	
CREATE_ARTIFACT_SNAPSHOT	fix	ci	tst	
CREATE_ARTIFACT_SNAPSHOT	fix	ci	stg	
CREATE_ARTIFACT_SNAPSHOT	fix	ci	prd	
CREATE_ARTIFACT_SNAPSHOT	doc	local	devops	
CREATE_ARTIFACT_SNAPSHOT	doc	local	sbx	
CREATE_ARTIFACT_SNAPSHOT	doc	local	tst	
CREATE_ARTIFACT_SNAPSHOT	doc	local	stg	
CREATE_ARTIFACT_SNAPSHOT	doc	local	prd	
CREATE_ARTIFACT_SNAPSHOT	doc	ci	devops	
CREATE_ARTIFACT_SNAPSHOT	doc	ci	sbx	
CREATE_ARTIFACT_SNAPSHOT	doc	ci	tst	
CREATE_ARTIFACT_SNAPSHOT	doc	ci	stg	
CREATE_ARTIFACT_SNAPSHOT	doc	ci	prd	
CREATE_ARTIFACT_SNAPSHOT	app	local	devops	
CREATE_ARTIFACT_SNAPSHOT	app	local	sbx	
CREATE_ARTIFACT_SNAPSHOT	app	local	tst	
CREATE_ARTIFACT_SNAPSHOT	app	local	stg	
CREATE_ARTIFACT_SNAPSHOT	app	local	prd	
CREATE_ARTIFACT_SNAPSHOT	app	ci	devops	
CREATE_ARTIFACT_SNAPSHOT	app	ci	sbx	
CREATE_ARTIFACT_SNAPSHOT	app	ci	tst	
CREATE_ARTIFACT_SNAPSHOT	app	ci	stg	
CREATE_ARTIFACT_SNAPSHOT	app	ci	prd	
CREATE_ARTIFACT_SNAPSHOT	release	local	devops	
CREATE_ARTIFACT_SNAPSHOT	release	local	sbx	
CREATE_ARTIFACT_SNAPSHOT	release	local	tst	
CREATE_ARTIFACT_SNAPSHOT	release	local	stg	
CREATE_ARTIFACT_SNAPSHOT	release	local	prd	
CREATE_ARTIFACT_SNAPSHOT	release	ci	devops	
CREATE_ARTIFACT_SNAPSHOT	release	ci	sbx	
CREATE_ARTIFACT_SNAPSHOT	release	ci	tst	
CREATE_ARTIFACT_SNAPSHOT	release	ci	stg	
CREATE_ARTIFACT_SNAPSHOT	release	ci	prd	
CREATE_ARTIFACT_SNAPSHOT	cleanup	local	devops	
CREATE_ARTIFACT_SNAPSHOT	cleanup	local	sbx	
CREATE_ARTIFACT_SNAPSHOT	cleanup	local	tst	
CREATE_ARTIFACT_SNAPSHOT	cleanup	local	stg	
CREATE_ARTIFACT_SNAPSHOT	cleanup	local	prd	
CREATE_ARTIFACT_SNAPSHOT	cleanup	ci	devops	
CREATE_ARTIFACT_SNAPSHOT	cleanup	ci	sbx	
CREATE_ARTIFACT_SNAPSHOT	cleanup	ci	tst	
CREATE_ARTIFACT_SNAPSHOT	cleanup	ci	stg	
CREATE_ARTIFACT_SNAPSHOT	cleanup	ci	prd	
CREATE_GIT_TAG	main	local	devops	
CREATE_GIT_TAG	main	local	sbx	
CREATE_GIT_TAG	main	local	tst	
CREATE_GIT_TAG	main	local	stg	
CREATE_GIT_TAG	main	local	prd	
CREATE_GIT_TAG	main	ci	devops	
CREATE_GIT_TAG	main	ci	sbx	
CREATE_GIT_TAG	main	ci	tst	
CREATE_GIT_TAG	main	ci	stg	
CREATE_GIT_TAG	main	ci	prd	
CREATE_GIT_TAG	feature	local	devops	
CREATE_GIT_TAG	feature	local	sbx	
CREATE_GIT_TAG	feature	local	tst	
CREATE_GIT_TAG	feature	local	stg	
CREATE_GIT_TAG	feature	local	prd	
CREATE_GIT_TAG	feature	ci	devops	
CREATE_GIT_TAG	feature	ci	sbx	
CREATE_GIT_TAG	feature	ci	tst	
CREATE_GIT_TAG	feature	ci	stg	
CREATE_GIT_TAG	feature	ci	prd	
CREATE_GIT_TAG	fix	local	devops	
CREATE_GIT_TAG	fix	local	sbx	
CREATE_GIT_TAG	fix	local	tst	
CREATE_GIT_TAG	fix	local	stg	
CREATE_GIT_TAG	fix	local	prd	
CREATE_GIT_TAG	fix	ci	devops	
CREATE_GIT_TAG	fix	ci	sbx	
CREATE_GIT_TAG	fix	ci	tst	
CREATE_GIT_TAG	fix	ci	stg	
CREATE_GIT_TAG	fix	ci	prd	
CREATE_GIT_TAG	doc	local	devops	
CREATE_GIT_TAG	doc	local	sbx	
CREATE_GIT_TAG	doc	local	tst	
CREATE_GIT_TAG	doc	local	stg	
CREATE_GIT_TAG	doc	local	prd	
CREATE_GIT_TAG	doc	ci	devops	
CREATE_GIT_TAG	doc	ci	sbx	
CREATE_GIT_TAG	doc	ci	tst	
CREATE_GIT_TAG	doc	ci	stg	
CREATE_GIT_TAG	doc	ci	prd	
CREATE_GIT_TAG	app	local	devops	
CREATE_GIT_TAG	app	local	sbx	
CREATE_GIT_TAG	app	local	tst	
CREATE_GIT_TAG	app	local	stg	
CREATE_GIT_TAG	app	local	prd	
CREATE_GIT_TAG	app	ci	devops	
CREATE_GIT_TAG	app	ci	sbx	
CREATE_GIT_TAG	app	ci	tst	
CREATE_GIT_TAG	app	ci	stg	
CREATE_GIT_TAG	app	ci	prd	
CREATE_GIT_TAG	release	local	devops	
CREATE_GIT_TAG	release	local	sbx	
CREATE_GIT_TAG	release	local	tst	
CREATE_GIT_TAG	release	local	stg	
CREATE_GIT_TAG	release	local	prd	
CREATE_GIT_TAG	release	ci	devops	
CREATE_GIT_TAG	release	ci	sbx	
CREATE_GIT_TAG	release	ci	tst	
CREATE_GIT_TAG	release	ci	stg	
CREATE_GIT_TAG	release	ci	prd	
CREATE_GIT_TAG	cleanup	local	devops	
CREATE_GIT_TAG	cleanup	local	sbx	
CREATE_GIT_TAG	cleanup	local	tst	
CREATE_GIT_TAG	cleanup	local	stg	
CREATE_GIT_TAG	cleanup	local	prd	
CREATE_GIT_TAG	cleanup	ci	devops	
CREATE_GIT_TAG	cleanup	ci	sbx	
CREATE_GIT_TAG	cleanup	ci	tst	
CREATE_GIT_TAG	cleanup	ci	stg	
CREATE_GIT_TAG	cleanup	ci	prd	
DELETE_CDK_STACK	main	local	devops	
DELETE_CDK_STACK	main	local	sbx	
DELETE_CDK_STACK	main	local	tst	
DELETE_CDK_STACK	main	local	stg	
DELETE_CDK_STACK	main	local	prd	
DELETE_CDK_STACK	main	ci	devops	
DELETE_CDK_STACK	main	ci	sbx	
DELETE_CDK_STACK	main	ci	tst	
DELETE_CDK_STACK	main	ci	stg	
DELETE_CDK_STACK	main	ci	prd	
DELETE_CDK_STACK	feature	local	devops	
DELETE_CDK_STACK	feature	local	sbx	
DELETE_CDK_STACK	feature	local	tst	
DELETE_CDK_STACK	feature	local	stg	
DELETE_CDK_STACK	feature	local	prd	
DELETE_CDK_STACK	feature	ci	devops	
DELETE_CDK_STACK	feature	ci	sbx	
DELETE_CDK_STACK	feature	ci	tst	
DELETE_CDK_STACK	feature	ci	stg	
DELETE_CDK_STACK	feature	ci	prd	
DELETE_CDK_STACK	fix	local	devops	
DELETE_CDK_STACK	fix	local	sbx	
DELETE_CDK_STACK	fix	local	tst	
DELETE_CDK_STACK	fix	local	stg	
DELETE_CDK_STACK	fix	local	prd	
DELETE_CDK_STACK	fix	ci	devops	
DELETE_CDK_STACK	fix	ci	sbx	
DELETE_CDK_STACK	fix	ci	tst	
DELETE_CDK_STACK	fix	ci	stg	
DELETE_CDK_STACK	fix	ci	prd	
DELETE_CDK_STACK	doc	local	devops	
DELETE_CDK_STACK	doc	local	sbx	
DELETE_CDK_STACK	doc	local	tst	
DELETE_CDK_STACK	doc	local	stg	
DELETE_CDK_STACK	doc	local	prd	
DELETE_CDK_STACK	doc	ci	devops	
DELETE_CDK_STACK	doc	ci	sbx	
DELETE_CDK_STACK	doc	ci	tst	
DELETE_CDK_STACK	doc	ci	stg	
DELETE_CDK_STACK	doc	ci	prd	
DELETE_CDK_STACK	app	local	devops	
DELETE_CDK_STACK	app	local	sbx	
DELETE_CDK_STACK	app	local	tst	
DELETE_CDK_STACK	app	local	stg	
DELETE_CDK_STACK	app	local	prd	
DELETE_CDK_STACK	app	ci	devops	
DELETE_CDK_STACK	app	ci	sbx	
DELETE_CDK_STACK	app	ci	tst	
DELETE_CDK_STACK	app	ci	stg	
DELETE_CDK_STACK	app	ci	prd	
DELETE_CDK_STACK	release	local	devops	
DELETE_CDK_STACK	release	local	sbx	
DELETE_CDK_STACK	release	local	tst	
DELETE_CDK_STACK	release	local	stg	
DELETE_CDK_STACK	release	local	prd	
DELETE_CDK_STACK	release	ci	devops	
DELETE_CDK_STACK	release	ci	sbx	
DELETE_CDK_STACK	release	ci	tst	
DELETE_CDK_STACK	release	ci	stg	
DELETE_CDK_STACK	release	ci	prd	
DELETE_CDK_STACK	cleanup	local	devops	
DELETE_CDK_STACK	cleanup	local	sbx	
DELETE_CDK_STACK	cleanup	local	tst	
DELETE_CDK_STACK	cleanup	local	stg	
DELETE_CDK_STACK	cleanup	local	prd	
DELETE_CDK_STACK	cleanup	ci	devops	
DELETE_CDK_STACK	cleanup	ci	sbx	
DELETE_CDK_STACK	cleanup	ci	tst	
DELETE_CDK_STACK	cleanup	ci	stg	
DELETE_CDK_STACK	cleanup	ci	prd	
DELETE_ARTIFACT_SNAPSHOT	main	local	devops	
DELETE_ARTIFACT_SNAPSHOT	main	local	sbx	
DELETE_ARTIFACT_SNAPSHOT	main	local	tst	
DELETE_ARTIFACT_SNAPSHOT	main	local	stg	
DELETE_ARTIFACT_SNAPSHOT	main	local	prd	
DELETE_ARTIFACT_SNAPSHOT	main	ci	devops	
DELETE_ARTIFACT_SNAPSHOT	main	ci	sbx	
DELETE_ARTIFACT_SNAPSHOT	main	ci	tst	
DELETE_ARTIFACT_SNAPSHOT	main	ci	stg	
DELETE_ARTIFACT_SNAPSHOT	main	ci	prd	
DELETE_ARTIFACT_SNAPSHOT	feature	local	devops	
DELETE_ARTIFACT_SNAPSHOT	feature	local	sbx	
DELETE_ARTIFACT_SNAPSHOT	feature	local	tst	
DELETE_ARTIFACT_SNAPSHOT	feature	local	stg	
DELETE_ARTIFACT_SNAPSHOT	feature	local	prd	
DELETE_ARTIFACT_SNAPSHOT	feature	ci	devops	
DELETE_ARTIFACT_SNAPSHOT	feature	ci	sbx	
DELETE_ARTIFACT_SNAPSHOT	feature	ci	tst	
DELETE_ARTIFACT_SNAPSHOT	feature	ci	stg	
DELETE_ARTIFACT_SNAPSHOT	feature	ci	prd	
DELETE_ARTIFACT_SNAPSHOT	fix	local	devops	
DELETE_ARTIFACT_SNAPSHOT	fix	local	sbx	
DELETE_ARTIFACT_SNAPSHOT	fix	local	tst	
DELETE_ARTIFACT_SNAPSHOT	fix	local	stg	
DELETE_ARTIFACT_SNAPSHOT	fix	local	prd	
DELETE_ARTIFACT_SNAPSHOT	fix	ci	devops	
DELETE_ARTIFACT_SNAPSHOT	fix	ci	sbx	
DELETE_ARTIFACT_SNAPSHOT	fix	ci	tst	
DELETE_ARTIFACT_SNAPSHOT	fix	ci	stg	
DELETE_ARTIFACT_SNAPSHOT	fix	ci	prd	
DELETE_ARTIFACT_SNAPSHOT	doc	local	devops	
DELETE_ARTIFACT_SNAPSHOT	doc	local	sbx	
DELETE_ARTIFACT_SNAPSHOT	doc	local	tst	
DELETE_ARTIFACT_SNAPSHOT	doc	local	stg	
DELETE_ARTIFACT_SNAPSHOT	doc	local	prd	
DELETE_ARTIFACT_SNAPSHOT	doc	ci	devops	
DELETE_ARTIFACT_SNAPSHOT	doc	ci	sbx	
DELETE_ARTIFACT_SNAPSHOT	doc	ci	tst	
DELETE_ARTIFACT_SNAPSHOT	doc	ci	stg	
DELETE_ARTIFACT_SNAPSHOT	doc	ci	prd	
DELETE_ARTIFACT_SNAPSHOT	app	local	devops	
DELETE_ARTIFACT_SNAPSHOT	app	local	sbx	
DELETE_ARTIFACT_SNAPSHOT	app	local	tst	
DELETE_ARTIFACT_SNAPSHOT	app	local	stg	
DELETE_ARTIFACT_SNAPSHOT	app	local	prd	
DELETE_ARTIFACT_SNAPSHOT	app	ci	devops	
DELETE_ARTIFACT_SNAPSHOT	app	ci	sbx	
DELETE_ARTIFACT_SNAPSHOT	app	ci	tst	
DELETE_ARTIFACT_SNAPSHOT	app	ci	stg	
DELETE_ARTIFACT_SNAPSHOT	app	ci	prd	
DELETE_ARTIFACT_SNAPSHOT	release	local	devops	
DELETE_ARTIFACT_SNAPSHOT	release	local	sbx	
DELETE_ARTIFACT_SNAPSHOT	release	local	tst	
DELETE_ARTIFACT_SNAPSHOT	release	local	stg	
DELETE_ARTIFACT_SNAPSHOT	release	local	prd	
DELETE_ARTIFACT_SNAPSHOT	release	ci	devops	
DELETE_ARTIFACT_SNAPSHOT	release	ci	sbx	
DELETE_ARTIFACT_SNAPSHOT	release	ci	tst	
DELETE_ARTIFACT_SNAPSHOT	release	ci	stg	
DELETE_ARTIFACT_SNAPSHOT	release	ci	prd	
DELETE_ARTIFACT_SNAPSHOT	cleanup	local	devops	
DELETE_ARTIFACT_SNAPSHOT	cleanup	local	sbx	
DELETE_ARTIFACT_SNAPSHOT	cleanup	local	tst	
DELETE_ARTIFACT_SNAPSHOT	cleanup	local	stg	
DELETE_ARTIFACT_SNAPSHOT	cleanup	local	prd	
DELETE_ARTIFACT_SNAPSHOT	cleanup	ci	devops	
DELETE_ARTIFACT_SNAPSHOT	cleanup	ci	sbx	
DELETE_ARTIFACT_SNAPSHOT	cleanup	ci	tst	
DELETE_ARTIFACT_SNAPSHOT	cleanup	ci	stg	
DELETE_ARTIFACT_SNAPSHOT	cleanup	ci	prd	
DELETE_CONFIG	main	local	devops	
DELETE_CONFIG	main	local	sbx	
DELETE_CONFIG	main	local	tst	
DELETE_CONFIG	main	local	stg	
DELETE_CONFIG	main	local	prd	
DELETE_CONFIG	main	ci	devops	
DELETE_CONFIG	main	ci	sbx	
DELETE_CONFIG	main	ci	tst	
DELETE_CONFIG	main	ci	stg	
DELETE_CONFIG	main	ci	prd	
DELETE_CONFIG	feature	local	devops	
DELETE_CONFIG	feature	local	sbx	
DELETE_CONFIG	feature	local	tst	
DELETE_CONFIG	feature	local	stg	
DELETE_CONFIG	feature	local	prd	
DELETE_CONFIG	feature	ci	devops	
DELETE_CONFIG	feature	ci	sbx	
DELETE_CONFIG	feature	ci	tst	
DELETE_CONFIG	feature	ci	stg	
DELETE_CONFIG	feature	ci	prd	
DELETE_CONFIG	fix	local	devops	
DELETE_CONFIG	fix	local	sbx	
DELETE_CONFIG	fix	local	tst	
DELETE_CONFIG	fix	local	stg	
DELETE_CONFIG	fix	local	prd	
DELETE_CONFIG	fix	ci	devops	
DELETE_CONFIG	fix	ci	sbx	
DELETE_CONFIG	fix	ci	tst	
DELETE_CONFIG	fix	ci	stg	
DELETE_CONFIG	fix	ci	prd	
DELETE_CONFIG	doc	local	devops	
DELETE_CONFIG	doc	local	sbx	
DELETE_CONFIG	doc	local	tst	
DELETE_CONFIG	doc	local	stg	
DELETE_CONFIG	doc	local	prd	
DELETE_CONFIG	doc	ci	devops	
DELETE_CONFIG	doc	ci	sbx	
DELETE_CONFIG	doc	ci	tst	
DELETE_CONFIG	doc	ci	stg	
DELETE_CONFIG	doc	ci	prd	
DELETE_CONFIG	app	local	devops	
DELETE_CONFIG	app	local	sbx	
DELETE_CONFIG	app	local	tst	
DELETE_CONFIG	app	local	stg	
DELETE_CONFIG	app	local	prd	
DELETE_CONFIG	app	ci	devops	
DELETE_CONFIG	app	ci	sbx	
DELETE_CONFIG	app	ci	tst	
DELETE_CONFIG	app	ci	stg	
DELETE_CONFIG	app	ci	prd	
DELETE_CONFIG	release	local	devops	
DELETE_CONFIG	release	local	sbx	
DELETE_CONFIG	release	local	tst	
DELETE_CONFIG	release	local	stg	
DELETE_CONFIG	release	local	prd	
DELETE_CONFIG	release	ci	devops	
DELETE_CONFIG	release	ci	sbx	
DELETE_CONFIG	release	ci	tst	
DELETE_CONFIG	release	ci	stg	
DELETE_CONFIG	release	ci	prd	
DELETE_CONFIG	cleanup	local	devops	
DELETE_CONFIG	cleanup	local	sbx	
DELETE_CONFIG	cleanup	local	tst	
DELETE_CONFIG	cleanup	local	stg	
DELETE_CONFIG	cleanup	local	prd	
DELETE_CONFIG	cleanup	ci	devops	
DELETE_CONFIG	cleanup	ci	sbx	
DELETE_CONFIG	cleanup	ci	tst	
DELETE_CONFIG	cleanup	ci	stg	
DELETE_CONFIG	cleanup	ci	prd	
